31 May 2012   3:22:19.255 PM
 
FEYNMAN_KAC_3D:
  FORTRAN90 version.
 
  Program parameters:
 
  The calculation takes place inside a 3D ellipsoid.
  A rectangular grid of points will be defined.
  The solution will be estimated for those grid points
  that lie inside the ellipsoid.
 
  Each solution will be estimated by computing    10000 trajectories
  from the point to the boundary.
 
    (X/A)^2 + (Y/B)^2 + (Z/C)^2 = 1
 
  The ellipsoid parameters A, B, C are set to:
 
    A =    3.00000    
    B =    2.00000    
    C =    1.00000    
  Stepsize H =   0.100000E-02
 
  X coordinate marked by   31 points
  Y coordinate marked by   21 points
  Z coordinate marked by   11 points
 
     X            Y             Z          W Approx      W Exact          Error      Ave Steps
    -2.600         1.200        -1.000         1.000         1.000         0.000             0
    -2.600         1.200       -0.8000         1.000         1.000         0.000             0
    -2.600         1.200       -0.6000         1.000         1.000         0.000             0
    -2.600         1.200       -0.4000         1.000         1.000         0.000             0
    -2.600         1.200       -0.2000         1.000         1.000         0.000             0
    -2.600         1.200         0.000         1.000         1.000         0.000             0
    -2.600         1.200        0.2000         1.000         1.000         0.000             0
    -2.600         1.200        0.4000         1.000         1.000         0.000             0
    -2.600         1.200        0.6000         1.000         1.000         0.000             0
    -2.600         1.200        0.8000         1.000         1.000         0.000             0
    -2.600         1.200         1.000         1.000         1.000         0.000             0
    -2.600         1.400        -1.000         1.000         1.000         0.000             0
    -2.600         1.400       -0.8000         1.000         1.000         0.000             0
    -2.600         1.400       -0.6000         1.000         1.000         0.000             0
    -2.600         1.400       -0.4000         1.000         1.000         0.000             0
    -2.600         1.400       -0.2000         1.000         1.000         0.000             0
    -2.600         1.400         0.000         1.000         1.000         0.000             0
    -2.600         1.400        0.2000         1.000         1.000         0.000             0
    -2.600         1.400        0.4000         1.000         1.000         0.000             0
    -2.600         1.400        0.6000         1.000         1.000         0.000             0
    -2.600         1.400        0.8000         1.000         1.000         0.000             0
    -2.600         1.400         1.000         1.000         1.000         0.000             0
    -2.600         1.600        -1.000         1.000         1.000         0.000             0
    -2.600         1.600       -0.8000         1.000         1.000         0.000             0
    -2.600         1.600       -0.6000         1.000         1.000         0.000             0
    -2.600         1.600       -0.4000         1.000         1.000         0.000             0
    -2.600         1.600       -0.2000         1.000         1.000         0.000             0
    -2.600         1.600         0.000         1.000         1.000         0.000             0
    -2.600         1.600        0.2000         1.000         1.000         0.000             0
    -2.600         1.600        0.4000         1.000         1.000         0.000             0
    -2.600         1.600        0.6000         1.000         1.000         0.000             0
    -2.600         1.600        0.8000         1.000         1.000         0.000             0
    -2.600         1.600         1.000         1.000         1.000         0.000             0
    -2.600         1.800        -1.000         1.000         1.000         0.000             0
    -2.600         1.800       -0.8000         1.000         1.000         0.000             0
    -2.600         1.800       -0.6000         1.000         1.000         0.000             0
    -2.600         1.800       -0.4000         1.000         1.000         0.000             0
    -2.600         1.800       -0.2000         1.000         1.000         0.000             0
    -2.600         1.800         0.000         1.000         1.000         0.000             0
    -2.600         1.800        0.2000         1.000         1.000         0.000             0
    -2.600         1.800        0.4000         1.000         1.000         0.000             0
    -2.600         1.800        0.6000         1.000         1.000         0.000             0
    -2.600         1.800        0.8000         1.000         1.000         0.000             0
    -2.600         1.800         1.000         1.000         1.000         0.000             0
    -2.600         2.000        -1.000         1.000         1.000         0.000             0
    -2.600         2.000       -0.8000         1.000         1.000         0.000             0
    -2.600         2.000       -0.6000         1.000         1.000         0.000             0
    -2.600         2.000       -0.4000         1.000         1.000         0.000             0
    -2.600         2.000       -0.2000         1.000         1.000         0.000             0
    -2.600         2.000         0.000         1.000         1.000         0.000             0
    -2.600         2.000        0.2000         1.000         1.000         0.000             0
    -2.600         2.000        0.4000         1.000         1.000         0.000             0
    -2.600         2.000        0.6000         1.000         1.000         0.000             0
    -2.600         2.000        0.8000         1.000         1.000         0.000             0
    -2.600         2.000         1.000         1.000         1.000         0.000             0
    -2.400        -2.000        -1.000         1.000         1.000         0.000             0
    -2.400        -2.000       -0.8000         1.000         1.000         0.000             0
    -2.400        -2.000       -0.6000         1.000         1.000         0.000             0
    -2.400        -2.000       -0.4000         1.000         1.000         0.000             0
    -2.400        -2.000       -0.2000         1.000         1.000         0.000             0
    -2.400        -2.000         0.000         1.000         1.000         0.000             0
    -2.400        -2.000        0.2000         1.000         1.000         0.000             0
    -2.400        -2.000        0.4000         1.000         1.000         0.000             0
    -2.400        -2.000        0.6000         1.000         1.000         0.000             0
    -2.400        -2.000        0.8000         1.000         1.000         0.000             0
    -2.400        -2.000         1.000         1.000         1.000         0.000             0
    -2.400        -1.800        -1.000         1.000         1.000         0.000             0
    -2.400        -1.800       -0.8000         1.000         1.000         0.000             0
    -2.400        -1.800       -0.6000         1.000         1.000         0.000             0
    -2.400        -1.800       -0.4000         1.000         1.000         0.000             0
    -2.400        -1.800       -0.2000         1.000         1.000         0.000             0
    -2.400        -1.800         0.000         1.000         1.000         0.000             0
    -2.400        -1.800        0.2000         1.000         1.000         0.000             0
    -2.400        -1.800        0.4000         1.000         1.000         0.000             0
    -2.400        -1.800        0.6000         1.000         1.000         0.000             0
    -2.400        -1.800        0.8000         1.000         1.000         0.000             0
    -2.400        -1.800         1.000         1.000         1.000         0.000             0
    -2.400        -1.600        -1.000         1.000         1.000         0.000             0
    -2.400        -1.600       -0.8000         1.000         1.000         0.000             0
    -2.400        -1.600       -0.6000         1.000         1.000         0.000             0
    -2.400        -1.600       -0.4000         1.000         1.000         0.000             0
    -2.400        -1.600       -0.2000         1.000         1.000         0.000             0
    -2.400        -1.600         0.000         1.000         1.000         0.000             0
    -2.400        -1.600        0.2000         1.000         1.000         0.000             0
    -2.400        -1.600        0.4000         1.000         1.000         0.000             0
    -2.400        -1.600        0.6000         1.000         1.000         0.000             0
    -2.400        -1.600        0.8000         1.000         1.000         0.000             0
    -2.400        -1.600         1.000         1.000         1.000         0.000             0
    -2.400        -1.400        -1.000         1.000         1.000         0.000             0
    -2.400        -1.400       -0.8000         1.000         1.000         0.000             0
    -2.400        -1.400       -0.6000         1.000         1.000         0.000             0
    -2.400        -1.400       -0.4000         1.000         1.000         0.000             0
    -2.400        -1.400       -0.2000         1.000         1.000         0.000             0
    -2.400        -1.400         0.000         1.000         1.000         0.000             0
    -2.400        -1.400        0.2000         1.000         1.000         0.000             0
    -2.400        -1.400        0.4000         1.000         1.000         0.000             0
    -2.400        -1.400        0.6000         1.000         1.000         0.000             0
    -2.400        -1.400        0.8000         1.000         1.000         0.000             0
    -2.400        -1.400         1.000         1.000         1.000         0.000             0
    -2.400        -1.200        -1.000         1.000         1.000         0.000             0
    -2.400        -1.200       -0.8000         1.000         1.000         0.000             0
    -2.400        -1.200       -0.6000         1.000         1.000         0.000             0
    -2.400        -1.200       -0.4000         1.000         1.000         0.000             0
    -2.400        -1.200       -0.2000         1.000         1.000         0.000             0
    -2.400        -1.200         0.000        0.9815         1.000        0.1849E-01        13
    -2.400        -1.200        0.2000         1.000         1.000         0.000             0
    -2.400        -1.200        0.4000         1.000         1.000         0.000             0
    -2.400        -1.200        0.6000         1.000         1.000         0.000             0
    -2.400        -1.200        0.8000         1.000         1.000         0.000             0
    -2.400        -1.200         1.000         1.000         1.000         0.000             0
    -2.400        -1.000        -1.000         1.000         1.000         0.000             0
    -2.400        -1.000       -0.8000         1.000         1.000         0.000             0
    -2.400        -1.000       -0.6000         1.000         1.000         0.000             0
    -2.400        -1.000       -0.4000         1.000         1.000         0.000             0
    -2.400        -1.000       -0.2000        0.9128        0.9324        0.1956E-01        66
    -2.400        -1.000         0.000        0.8772        0.8958        0.1868E-01        97
    -2.400        -1.000        0.2000        0.9159        0.9324        0.1654E-01        64
    -2.400        -1.000        0.4000         1.000         1.000         0.000             0
    -2.400        -1.000        0.6000         1.000         1.000         0.000             0
    -2.400        -1.000        0.8000         1.000         1.000         0.000             0
    -2.400        -1.000         1.000         1.000         1.000         0.000             0
    -2.400       -0.8000        -1.000         1.000         1.000         0.000             0
    -2.400       -0.8000       -0.8000         1.000         1.000         0.000             0
    -2.400       -0.8000       -0.6000         1.000         1.000         0.000             0
    -2.400       -0.8000       -0.4000        0.9396        0.9608        0.2115E-01        45
    -2.400       -0.8000       -0.2000        0.8348        0.8521        0.1738E-01       131
    -2.400       -0.8000         0.000        0.8008        0.8187        0.1792E-01       163
    -2.400       -0.8000        0.2000        0.8323        0.8521        0.1982E-01       135
    -2.400       -0.8000        0.4000        0.9419        0.9608        0.1887E-01        42
    -2.400       -0.8000        0.6000         1.000         1.000         0.000             0
    -2.400       -0.8000        0.8000         1.000         1.000         0.000             0
    -2.400       -0.8000         1.000         1.000         1.000         0.000             0
    -2.400       -0.6000        -1.000         1.000         1.000         0.000             0
    -2.400       -0.6000       -0.8000         1.000         1.000         0.000             0
    -2.400       -0.6000       -0.6000         1.000         1.000         0.000             0
    -2.400       -0.6000       -0.4000        0.8754        0.8958        0.2041E-01        96
    -2.400       -0.6000       -0.2000        0.7796        0.7945        0.1490E-01       183
    -2.400       -0.6000         0.000        0.7486        0.7634        0.1480E-01       212
    -2.400       -0.6000        0.2000        0.7759        0.7945        0.1868E-01       187
    -2.400       -0.6000        0.4000        0.8762        0.8958        0.1960E-01        96
    -2.400       -0.6000        0.6000         1.000         1.000         0.000             0
    -2.400       -0.6000        0.8000         1.000         1.000         0.000             0
    -2.400       -0.6000         1.000         1.000         1.000         0.000             0
    -2.400       -0.4000        -1.000         1.000         1.000         0.000             0
    -2.400       -0.4000       -0.8000         1.000         1.000         0.000             0
    -2.400       -0.4000       -0.6000         1.000         1.000         0.000             0
    -2.400       -0.4000       -0.4000        0.8330        0.8521        0.1916E-01       133
    -2.400       -0.4000       -0.2000        0.7370        0.7558        0.1883E-01       225
    -2.400       -0.4000         0.000        0.7117        0.7261        0.1448E-01       250
    -2.400       -0.4000        0.2000        0.7376        0.7558        0.1821E-01       225
    -2.400       -0.4000        0.4000        0.8287        0.8521        0.2341E-01       139
    -2.400       -0.4000        0.6000         1.000         1.000         0.000             0
    -2.400       -0.4000        0.8000         1.000         1.000         0.000             0
    -2.400       -0.4000         1.000         1.000         1.000         0.000             0
    -2.400       -0.2000        -1.000         1.000         1.000         0.000             0
    -2.400       -0.2000       -0.8000         1.000         1.000         0.000             0
    -2.400       -0.2000       -0.6000         1.000         1.000         0.000             0
    -2.400       -0.2000       -0.4000        0.8012        0.8270        0.2576E-01       162
    -2.400       -0.2000       -0.2000        0.7151        0.7334        0.1830E-01       246
    -2.400       -0.2000         0.000        0.6875        0.7047        0.1714E-01       274
    -2.400       -0.2000        0.2000        0.7148        0.7334        0.1869E-01       245
    -2.400       -0.2000        0.4000        0.8066        0.8270        0.2034E-01       158
    -2.400       -0.2000        0.6000         1.000         1.000         0.000             0
    -2.400       -0.2000        0.8000         1.000         1.000         0.000             0
    -2.400       -0.2000         1.000         1.000         1.000         0.000             0
    -2.400         0.000        -1.000         1.000         1.000         0.000             0
    -2.400         0.000       -0.8000         1.000         1.000         0.000             0
    -2.400         0.000       -0.6000        0.9689         1.000        0.3114E-01        23
    -2.400         0.000       -0.4000        0.7944        0.8187        0.2428E-01       170
    -2.400         0.000       -0.2000        0.7091        0.7261        0.1706E-01       253
    -2.400         0.000         0.000        0.6833        0.6977        0.1439E-01       279
    -2.400         0.000        0.2000        0.7119        0.7261        0.1425E-01       250
    -2.400         0.000        0.4000        0.7953        0.8187        0.2343E-01       169
    -2.400         0.000        0.6000        0.9688         1.000        0.3119E-01        23
    -2.400         0.000        0.8000         1.000         1.000         0.000             0
    -2.400         0.000         1.000         1.000         1.000         0.000             0
    -2.400        0.2000        -1.000         1.000         1.000         0.000             0
    -2.400        0.2000       -0.8000         1.000         1.000         0.000             0
    -2.400        0.2000       -0.6000         1.000         1.000         0.000             0
    -2.400        0.2000       -0.4000        0.8068        0.8270        0.2014E-01       158
    -2.400        0.2000       -0.2000        0.7154        0.7334        0.1803E-01       248
    -2.400        0.2000         0.000        0.6872        0.7047        0.1753E-01       277
    -2.400        0.2000        0.2000        0.7163        0.7334        0.1714E-01       244
    -2.400        0.2000        0.4000        0.8032        0.8270        0.2373E-01       162
    -2.400        0.2000        0.6000         1.000         1.000         0.000             0
    -2.400        0.2000        0.8000         1.000         1.000         0.000             0
    -2.400        0.2000         1.000         1.000         1.000         0.000             0
    -2.400        0.4000        -1.000         1.000         1.000         0.000             0
    -2.400        0.4000       -0.8000         1.000         1.000         0.000             0
    -2.400        0.4000       -0.6000         1.000         1.000         0.000             0
    -2.400        0.4000       -0.4000        0.8321        0.8521        0.2000E-01       135
    -2.400        0.4000       -0.2000        0.7392        0.7558        0.1656E-01       221
    -2.400        0.4000         0.000        0.7091        0.7261        0.1703E-01       252
    -2.400        0.4000        0.2000        0.7411        0.7558        0.1468E-01       220
    -2.400        0.4000        0.4000        0.8305        0.8521        0.2169E-01       136
    -2.400        0.4000        0.6000         1.000         1.000         0.000             0
    -2.400        0.4000        0.8000         1.000         1.000         0.000             0
    -2.400        0.4000         1.000         1.000         1.000         0.000             0
    -2.400        0.6000        -1.000         1.000         1.000         0.000             0
    -2.400        0.6000       -0.8000         1.000         1.000         0.000             0
    -2.400        0.6000       -0.6000         1.000         1.000         0.000             0
    -2.400        0.6000       -0.4000        0.8730        0.8958        0.2280E-01       100
    -2.400        0.6000       -0.2000        0.7764        0.7945        0.1816E-01       187
    -2.400        0.6000         0.000        0.7476        0.7634        0.1581E-01       214
    -2.400        0.6000        0.2000        0.7788        0.7945        0.1576E-01       183
    -2.400        0.6000        0.4000        0.8709        0.8958        0.2490E-01       102
    -2.400        0.6000        0.6000         1.000         1.000         0.000             0
    -2.400        0.6000        0.8000         1.000         1.000         0.000             0
    -2.400        0.6000         1.000         1.000         1.000         0.000             0
    -2.400        0.8000        -1.000         1.000         1.000         0.000             0
    -2.400        0.8000       -0.8000         1.000         1.000         0.000             0
    -2.400        0.8000       -0.6000         1.000         1.000         0.000             0
    -2.400        0.8000       -0.4000        0.9416        0.9608        0.1922E-01        43
    -2.400        0.8000       -0.2000        0.8325        0.8521        0.1961E-01       134
    -2.400        0.8000         0.000        0.8049        0.8187        0.1383E-01       158
    -2.400        0.8000        0.2000        0.8337        0.8521        0.1843E-01       132
    -2.400        0.8000        0.4000        0.9421        0.9608        0.1867E-01        43
    -2.400        0.8000        0.6000         1.000         1.000         0.000             0
    -2.400        0.8000        0.8000         1.000         1.000         0.000             0
    -2.400        0.8000         1.000         1.000         1.000         0.000             0
    -2.400         1.000        -1.000         1.000         1.000         0.000             0
    -2.400         1.000       -0.8000         1.000         1.000         0.000             0
    -2.400         1.000       -0.6000         1.000         1.000         0.000             0
    -2.400         1.000       -0.4000         1.000         1.000         0.000             0
    -2.400         1.000       -0.2000        0.9130        0.9324        0.1936E-01        66
    -2.400         1.000         0.000        0.8818        0.8958        0.1407E-01        91
    -2.400         1.000        0.2000        0.9128        0.9324        0.1956E-01        68
    -2.400         1.000        0.4000         1.000         1.000         0.000             0
    -2.400         1.000        0.6000         1.000         1.000         0.000             0
    -2.400         1.000        0.8000         1.000         1.000         0.000             0
    -2.400         1.000         1.000         1.000         1.000         0.000             0
    -2.400         1.200        -1.000         1.000         1.000         0.000             0
    -2.400         1.200       -0.8000         1.000         1.000         0.000             0
    -2.400         1.200       -0.6000         1.000         1.000         0.000             0
    -2.400         1.200       -0.4000         1.000         1.000         0.000             0
    -2.400         1.200       -0.2000         1.000         1.000         0.000             0
    -2.400         1.200         0.000        0.9808         1.000        0.1921E-01        14
    -2.400         1.200        0.2000         1.000         1.000         0.000             0
    -2.400         1.200        0.4000         1.000         1.000         0.000             0
    -2.400         1.200        0.6000         1.000         1.000         0.000             0
    -2.400         1.200        0.8000         1.000         1.000         0.000             0
    -2.400         1.200         1.000         1.000         1.000         0.000             0
    -2.400         1.400        -1.000         1.000         1.000         0.000             0
    -2.400         1.400       -0.8000         1.000         1.000         0.000             0
    -2.400         1.400       -0.6000         1.000         1.000         0.000             0
    -2.400         1.400       -0.4000         1.000         1.000         0.000             0
    -2.400         1.400       -0.2000         1.000         1.000         0.000             0
    -2.400         1.400         0.000         1.000         1.000         0.000             0
    -2.400         1.400        0.2000         1.000         1.000         0.000             0
    -2.400         1.400        0.4000         1.000         1.000         0.000             0
    -2.400         1.400        0.6000         1.000         1.000         0.000             0
    -2.400         1.400        0.8000         1.000         1.000         0.000             0
    -2.400         1.400         1.000         1.000         1.000         0.000             0
    -2.400         1.600        -1.000         1.000         1.000         0.000             0
    -2.400         1.600       -0.8000         1.000         1.000         0.000             0
    -2.400         1.600       -0.6000         1.000         1.000         0.000             0
    -2.400         1.600       -0.4000         1.000         1.000         0.000             0
    -2.400         1.600       -0.2000         1.000         1.000         0.000             0
    -2.400         1.600         0.000         1.000         1.000         0.000             0
    -2.400         1.600        0.2000         1.000         1.000         0.000             0
    -2.400         1.600        0.4000         1.000         1.000         0.000             0
    -2.400         1.600        0.6000         1.000         1.000         0.000             0
    -2.400         1.600        0.8000         1.000         1.000         0.000             0
    -2.400         1.600         1.000         1.000         1.000         0.000             0
    -2.400         1.800        -1.000         1.000         1.000         0.000             0
    -2.400         1.800       -0.8000         1.000         1.000         0.000             0
    -2.400         1.800       -0.6000         1.000         1.000         0.000             0
    -2.400         1.800       -0.4000         1.000         1.000         0.000             0
    -2.400         1.800       -0.2000         1.000         1.000         0.000             0
    -2.400         1.800         0.000         1.000         1.000         0.000             0
    -2.400         1.800        0.2000         1.000         1.000         0.000             0
    -2.400         1.800        0.4000         1.000         1.000         0.000             0
    -2.400         1.800        0.6000         1.000         1.000         0.000             0
    -2.400         1.800        0.8000         1.000         1.000         0.000             0
    -2.400         1.800         1.000         1.000         1.000         0.000             0
    -2.400         2.000        -1.000         1.000         1.000         0.000             0
    -2.400         2.000       -0.8000         1.000         1.000         0.000             0
    -2.400         2.000       -0.6000         1.000         1.000         0.000             0
    -2.400         2.000       -0.4000         1.000         1.000         0.000             0
    -2.400         2.000       -0.2000         1.000         1.000         0.000             0
    -2.400         2.000         0.000         1.000         1.000         0.000             0
    -2.400         2.000        0.2000         1.000         1.000         0.000             0
    -2.400         2.000        0.4000         1.000         1.000         0.000             0
    -2.400         2.000        0.6000         1.000         1.000         0.000             0
    -2.400         2.000        0.8000         1.000         1.000         0.000             0
    -2.400         2.000         1.000         1.000         1.000         0.000             0
    -2.200        -2.000        -1.000         1.000         1.000         0.000             0
    -2.200        -2.000       -0.8000         1.000         1.000         0.000             0
    -2.200        -2.000       -0.6000         1.000         1.000         0.000             0
    -2.200        -2.000       -0.4000         1.000         1.000         0.000             0
    -2.200        -2.000       -0.2000         1.000         1.000         0.000             0
    -2.200        -2.000         0.000         1.000         1.000         0.000             0
    -2.200        -2.000        0.2000         1.000         1.000         0.000             0
    -2.200        -2.000        0.4000         1.000         1.000         0.000             0
    -2.200        -2.000        0.6000         1.000         1.000         0.000             0
    -2.200        -2.000        0.8000         1.000         1.000         0.000             0
    -2.200        -2.000         1.000         1.000         1.000         0.000             0
    -2.200        -1.800        -1.000         1.000         1.000         0.000             0
    -2.200        -1.800       -0.8000         1.000         1.000         0.000             0
    -2.200        -1.800       -0.6000         1.000         1.000         0.000             0
    -2.200        -1.800       -0.4000         1.000         1.000         0.000             0
    -2.200        -1.800       -0.2000         1.000         1.000         0.000             0
    -2.200        -1.800         0.000         1.000         1.000         0.000             0
    -2.200        -1.800        0.2000         1.000         1.000         0.000             0
    -2.200        -1.800        0.4000         1.000         1.000         0.000             0
    -2.200        -1.800        0.6000         1.000         1.000         0.000             0
    -2.200        -1.800        0.8000         1.000         1.000         0.000             0
    -2.200        -1.800         1.000         1.000         1.000         0.000             0
    -2.200        -1.600        -1.000         1.000         1.000         0.000             0
    -2.200        -1.600       -0.8000         1.000         1.000         0.000             0
    -2.200        -1.600       -0.6000         1.000         1.000         0.000             0
    -2.200        -1.600       -0.4000         1.000         1.000         0.000             0
    -2.200        -1.600       -0.2000         1.000         1.000         0.000             0
    -2.200        -1.600         0.000         1.000         1.000         0.000             0
    -2.200        -1.600        0.2000         1.000         1.000         0.000             0
    -2.200        -1.600        0.4000         1.000         1.000         0.000             0
    -2.200        -1.600        0.6000         1.000         1.000         0.000             0
    -2.200        -1.600        0.8000         1.000         1.000         0.000             0
    -2.200        -1.600         1.000         1.000         1.000         0.000             0
    -2.200        -1.400        -1.000         1.000         1.000         0.000             0
    -2.200        -1.400       -0.8000         1.000         1.000         0.000             0
    -2.200        -1.400       -0.6000         1.000         1.000         0.000             0
    -2.200        -1.400       -0.4000         1.000         1.000         0.000             0
    -2.200        -1.400       -0.2000         1.000         1.000         0.000             0
    -2.200        -1.400         0.000         1.000         1.000         0.000             0
    -2.200        -1.400        0.2000         1.000         1.000         0.000             0
    -2.200        -1.400        0.4000         1.000         1.000         0.000             0
    -2.200        -1.400        0.6000         1.000         1.000         0.000             0
    -2.200        -1.400        0.8000         1.000         1.000         0.000             0
    -2.200        -1.400         1.000         1.000         1.000         0.000             0
    -2.200        -1.200        -1.000         1.000         1.000         0.000             0
    -2.200        -1.200       -0.8000         1.000         1.000         0.000             0
    -2.200        -1.200       -0.6000         1.000         1.000         0.000             0
    -2.200        -1.200       -0.4000         1.000         1.000         0.000             0
    -2.200        -1.200       -0.2000        0.9197        0.9397        0.1993E-01        62
    -2.200        -1.200         0.000        0.8853        0.9028        0.1758E-01        88
    -2.200        -1.200        0.2000        0.9171        0.9397        0.2254E-01        64
    -2.200        -1.200        0.4000         1.000         1.000         0.000             0
    -2.200        -1.200        0.6000         1.000         1.000         0.000             0
    -2.200        -1.200        0.8000         1.000         1.000         0.000             0
    -2.200        -1.200         1.000         1.000         1.000         0.000             0
    -2.200        -1.000        -1.000         1.000         1.000         0.000             0
    -2.200        -1.000       -0.8000         1.000         1.000         0.000             0
    -2.200        -1.000       -0.6000         1.000         1.000         0.000             0
    -2.200        -1.000       -0.4000        0.9247        0.9491        0.2441E-01        58
    -2.200        -1.000       -0.2000        0.8250        0.8418        0.1681E-01       141
    -2.200        -1.000         0.000        0.7938        0.8088        0.1503E-01       170
    -2.200        -1.000        0.2000        0.8268        0.8418        0.1503E-01       139
    -2.200        -1.000        0.4000        0.9244        0.9491        0.2473E-01        58
    -2.200        -1.000        0.6000         1.000         1.000         0.000             0
    -2.200        -1.000        0.8000         1.000         1.000         0.000             0
    -2.200        -1.000         1.000         1.000         1.000         0.000             0
    -2.200       -0.8000        -1.000         1.000         1.000         0.000             0
    -2.200       -0.8000       -0.8000         1.000         1.000         0.000             0
    -2.200       -0.8000       -0.6000         1.000         1.000         0.000             0
    -2.200       -0.8000       -0.4000        0.8468        0.8674        0.2059E-01       122
    -2.200       -0.8000       -0.2000        0.7532        0.7693        0.1615E-01       209
    -2.200       -0.8000         0.000        0.7193        0.7392        0.1991E-01       243
    -2.200       -0.8000        0.2000        0.7545        0.7693        0.1485E-01       206
    -2.200       -0.8000        0.4000        0.8448        0.8674        0.2264E-01       124
    -2.200       -0.8000        0.6000         1.000         1.000         0.000             0
    -2.200       -0.8000        0.8000         1.000         1.000         0.000             0
    -2.200       -0.8000         1.000         1.000         1.000         0.000             0
    -2.200       -0.6000        -1.000         1.000         1.000         0.000             0
    -2.200       -0.6000       -0.8000         1.000         1.000         0.000             0
    -2.200       -0.6000       -0.6000        0.9552        0.9879        0.3263E-01        33
    -2.200       -0.6000       -0.4000        0.7911        0.8088        0.1771E-01       170
    -2.200       -0.6000       -0.2000        0.7024        0.7173        0.1493E-01       258
    -2.200       -0.6000         0.000        0.6752        0.6892        0.1402E-01       287
    -2.200       -0.6000        0.2000        0.6967        0.7173        0.2065E-01       264
    -2.200       -0.6000        0.4000        0.7881        0.8088        0.2071E-01       175
    -2.200       -0.6000        0.6000        0.9580        0.9879        0.2987E-01        30
    -2.200       -0.6000        0.8000         1.000         1.000         0.000             0
    -2.200       -0.6000         1.000         1.000         1.000         0.000             0
    -2.200       -0.4000        -1.000         1.000         1.000         0.000             0
    -2.200       -0.4000       -0.8000         1.000         1.000         0.000             0
    -2.200       -0.4000       -0.6000        0.9168        0.9397        0.2287E-01        63
    -2.200       -0.4000       -0.4000        0.7498        0.7693        0.1957E-01       212
    -2.200       -0.4000       -0.2000        0.6656        0.6823        0.1679E-01       298
    -2.200       -0.4000         0.000        0.6372        0.6556        0.1836E-01       331
    -2.200       -0.4000        0.2000        0.6645        0.6823        0.1788E-01       301
    -2.200       -0.4000        0.4000        0.7474        0.7693        0.2194E-01       214
    -2.200       -0.4000        0.6000        0.9146        0.9397        0.2507E-01        64
    -2.200       -0.4000        0.8000         1.000         1.000         0.000             0
    -2.200       -0.4000         1.000         1.000         1.000         0.000             0
    -2.200       -0.2000        -1.000         1.000         1.000         0.000             0
    -2.200       -0.2000       -0.8000         1.000         1.000         0.000             0
    -2.200       -0.2000       -0.6000        0.8829        0.9119        0.2897E-01        91
    -2.200       -0.2000       -0.4000        0.7270        0.7466        0.1955E-01       235
    -2.200       -0.2000       -0.2000        0.6458        0.6622        0.1641E-01       320
    -2.200       -0.2000         0.000        0.6208        0.6362        0.1542E-01       354
    -2.200       -0.2000        0.2000        0.6463        0.6622        0.1587E-01       322
    -2.200       -0.2000        0.4000        0.7265        0.7466        0.2007E-01       233
    -2.200       -0.2000        0.6000        0.8836        0.9119        0.2828E-01        90
    -2.200       -0.2000        0.8000         1.000         1.000         0.000             0
    -2.200       -0.2000         1.000         1.000         1.000         0.000             0
    -2.200         0.000        -1.000         1.000         1.000         0.000             0
    -2.200         0.000       -0.8000         1.000         1.000         0.000             0
    -2.200         0.000       -0.6000        0.8730        0.9028        0.2984E-01        99
    -2.200         0.000       -0.4000        0.7195        0.7392        0.1968E-01       239
    -2.200         0.000       -0.2000        0.6355        0.6556        0.2007E-01       334
    -2.200         0.000         0.000        0.6138        0.6299        0.1606E-01       361
    -2.200         0.000        0.2000        0.6384        0.6556        0.1721E-01       329
    -2.200         0.000        0.4000        0.7205        0.7392        0.1863E-01       240
    -2.200         0.000        0.6000        0.8725        0.9028        0.3031E-01       101
    -2.200         0.000        0.8000         1.000         1.000         0.000             0
    -2.200         0.000         1.000         1.000         1.000         0.000             0
    -2.200        0.2000        -1.000         1.000         1.000         0.000             0
    -2.200        0.2000       -0.8000         1.000         1.000         0.000             0
    -2.200        0.2000       -0.6000        0.8849        0.9119        0.2696E-01        88
    -2.200        0.2000       -0.4000        0.7264        0.7466        0.2017E-01       235
    -2.200        0.2000       -0.2000        0.6504        0.6622        0.1180E-01       315
    -2.200        0.2000         0.000        0.6237        0.6362        0.1250E-01       346
    -2.200        0.2000        0.2000        0.6415        0.6622        0.2065E-01       326
    -2.200        0.2000        0.4000        0.7270        0.7466        0.1961E-01       234
    -2.200        0.2000        0.6000        0.8862        0.9119        0.2572E-01        87
    -2.200        0.2000        0.8000         1.000         1.000         0.000             0
    -2.200        0.2000         1.000         1.000         1.000         0.000             0
    -2.200        0.4000        -1.000         1.000         1.000         0.000             0
    -2.200        0.4000       -0.8000         1.000         1.000         0.000             0
    -2.200        0.4000       -0.6000        0.9150        0.9397        0.2465E-01        65
    -2.200        0.4000       -0.4000        0.7498        0.7693        0.1953E-01       211
    -2.200        0.4000       -0.2000        0.6656        0.6823        0.1676E-01       297
    -2.200        0.4000         0.000        0.6396        0.6556        0.1594E-01       330
    -2.200        0.4000        0.2000        0.6641        0.6823        0.1829E-01       300
    -2.200        0.4000        0.4000        0.7499        0.7693        0.1943E-01       209
    -2.200        0.4000        0.6000        0.9117        0.9397        0.2799E-01        69
    -2.200        0.4000        0.8000         1.000         1.000         0.000             0
    -2.200        0.4000         1.000         1.000         1.000         0.000             0
    -2.200        0.6000        -1.000         1.000         1.000         0.000             0
    -2.200        0.6000       -0.8000         1.000         1.000         0.000             0
    -2.200        0.6000       -0.6000        0.9579        0.9879        0.2997E-01        31
